trip_id,stop_id,arrival_time,departure_time,timepoint,stop_sequence,stop_headsign,route_short_name,pickup_type,drop_off_type,shape_dist_traveled
189,created_stop_4,21:51:48,21:51:48,,3,,,,,
189,created_stop_5,21:53:35,21:53:35,,4,,,,,
190,created_stop_1,21:50:00,21:50:00,,0,,,,,
190,created_stop_2,21:52:26,21:52:26,,1,,,,,
190,created_stop_3,21:55:08,21:55:08,,2,,,,,
190,created_stop_4,21:56:48,21:56:48,,3,,,,,
190,created_stop_5,21:58:35,21:58:35,,4,,,,,
191,created_stop_1,21:55:00,21:55:00,,0,,,,,
191,created_stop_2,21:57:26,21:57:26,,1,,,,,
191,created_stop_3,22:00:08,22:00:08,,2,,,,,
191,created_stop_4,22:01:48,22:01:48,,3,,,,,
191,created_stop_5,22:03:35,22:03:35,,4,,,,,
192,created_stop_1,22:00:00,22:00:00,,0,,,,,
192,created_stop_2,22:02:26,22:02:26,,1,,,,,
192,created_stop_3,22:05:08,22:05:08,,2,,,,,
192,created_stop_4,22:06:48,22:06:48,,3,,,,,
192,created_stop_5,22:08:35,22:08:35,,4,,,,,
193,created_stop_1,22:05:00,22:05:00,,0,,,,,
193,created_stop_2,22:07:26,22:07:26,,1,,,,,
193,created_stop_3,22:10:08,22:10:08,,2,,,,,
193,created_stop_4,22:11:48,22:11:48,,3,,,,,
193,created_stop_5,22:13:35,22:13:35,,4,,,,,
194,created_stop_1,22:10:00,22:10:00,,0,,,,,
194,created_stop_2,22:12:26,22:12:26,,1,,,,,
194,created_stop_3,22:15:08,22:15:08,,2,,,,,
194,created_stop_4,22:16:48,22:16:48,,3,,,,,
194,created_stop_5,22:18:35,22:18:35,,4,,,,,
195,created_stop_1,22:15:00,22:15:00,,0,,,,,
195,created_stop_2,22:17:26,22:17:26,,1,,,,,
195,created_stop_3,22:20:08,22:20:08,,2,,,,,
195,created_stop_4,22:21:48,22:21:48,,3,,,,,
195,created_stop_5,22:23:35,22:23:35,,4,,,,,
196,created_stop_1,22:20:00,22:20:00,,0,,,,,
196,created_stop_2,22:22:26,22:22:26,,1,,,,,
196,created_stop_3,22:25:08,22:25:08,,2,,,,,
196,created_stop_4,22:26:48,22:26:48,,3,,,,,
196,created_stop_5,22:28:35,22:28:35,,4,,,,,
197,created_stop_1,22:25:00,22:25:00,,0,,,,,
197,created_stop_2,22:27:26,22:27:26,,1,,,,,
197,created_stop_3,22:30:08,22:30:08,,2,,,,,
197,created_stop_4,22:31:48,22:31:48,,3,,,,,
197,created_stop_5,22:33:35,22:33:35,,4,,,,,
198,created_stop_1,22:30:00,22:30:00,,0,,,,,
198,created_stop_2,22:32:26,22:32:26,,1,,,,,
198,created_stop_3,22:35:08,22:35:08,,2,,,,,
198,created_stop_4,22:36:48,22:36:48,,3,,,,,
198,created_stop_5,22:38:35,22:38:35,,4,,,,,
199,created_stop_1,22:35:00,22:35:00,,0,,,,,
199,created_stop_2,22:37:26,22:37:26,,1,,,,,
199,created_stop_3,22:40:08,22:40:08,,2,,,,,
199,created_stop_4,22:41:48,22:41:48,,3,,,,,
199,created_stop_5,22:43:35,22:43:35,,4,,,,,
200,created_stop_1,22:40:00,22:40:00,,0,,,,,
200,created_stop_2,22:42:26,22:42:26,,1,,,,,
200,created_stop_3,22:45:08,22:45:08,,2,,,,,
200,created_stop_4,22:46:48,22:46:48,,3,,,,,
200,created_stop_5,22:48:35,22:48:35,,4,,,,,
201,created_stop_1,22:45:00,22:45:00,,0,,,,,
201,created_stop_2,22:47:26,22:47:26,,1,,,,,
201,created_stop_3,22:50:08,22:50:08,,2,,,,,
201,created_stop_4,22:51:48,22:51:48,,3,,,,,
201,created_stop_5,22:53:35,22:53:35,,4,,,,,
202,created_stop_1,22:50:00,22:50:00,,0,,,,,
202,created_stop_2,22:52:26,22:52:26,,1,,,,,
202,created_stop_3,22:55:08,22:55:08,,2,,,,,
202,created_stop_4,22:56:48,22:56:48,,3,,,,,
202,created_stop_5,22:58:35,22:58:35,,4,,,,,
203,created_stop_1,22:55:00,22:55:00,,0,,,,,
203,created_stop_2,22:57:26,22:57:26,,1,,,,,
203,created_stop_3,23:00:08,23:00:08,,2,,,,,
203,created_stop_4,23:01:48,23:01:48,,3,,,,,
203,created_stop_5,23:03:35,23:03:35,,4,,,,,
204,created_stop_1,23:00:00,23:00:00,,0,,,,,
204,created_stop_2,23:02:26,23:02:26,,1,,,,,
204,created_stop_3,23:05:08,23:05:08,,2,,,,,
204,created_stop_4,23:06:48,23:06:48,,3,,,,,
204,created_stop_5,23:08:35,23:08:35,,4,,,,,
205,created_stop_1,23:05:00,23:05:00,,0,,,,,
205,created_stop_2,23:07:26,23:07:26,,1,,,,,
205,created_stop_3,23:10:08,23:10:08,,2,,,,,
205,created_stop_4,23:11:48,23:11:48,,3,,,,,
205,created_stop_5,23:13:35,23:13:35,,4,,,,,
206,created_stop_1,23:10:00,23:10:00,,0,,,,,
206,created_stop_2,23:12:26,23:12:26,,1,,,,,
206,created_stop_3,23:15:08,23:15:08,,2,,,,,
206,created_stop_4,23:16:48,23:16:48,,3,,,,,
206,created_stop_5,23:18:35,23:18:35,,4,,,,,
207,created_stop_1,23:15:00,23:15:00,,0,,,,,
207,created_stop_2,23:17:26,23:17:26,,1,,,,,
207,created_stop_3,23:20:08,23:20:08,,2,,,,,
207,created_stop_4,23:21:48,23:21:48,,3,,,,,
207,created_stop_5,23:23:35,23:23:35,,4,,,,,
208,created_stop_1,23:20:00,23:20:00,,0,,,,,
208,created_stop_2,23:22:26,23:22:26,,1,,,,,
208,created_stop_3,23:25:08,23:25:08,,2,,,,,
208,created_stop_4,23:26:48,23:26:48,,3,,,,,
208,created_stop_5,23:28:35,23:28:35,,4,,,,,
209,created_stop_1,23:25:00,23:25:00,,0,,,,,
209,created_stop_2,23:27:26,23:27:26,,1,,,,,
209,created_stop_3,23:30:08,23:30:08,,2,,,,,
209,created_stop_4,23:31:48,23:31:48,,3,,,,,
209,created_stop_5,23:33:35,23:33:35,,4,,,,,
210,created_stop_1,23:30:00,23:30:00,,0,,,,,
210,created_stop_2,23:32:26,23:32:26,,1,,,,,
210,created_stop_3,23:35:08,23:35:08,,2,,,,,
210,created_stop_4,23:36:48,23:36:48,,3,,,,,
210,created_stop_5,23:38:35,23:38:35,,4,,,,,
211,created_stop_1,23:35:00,23:35:00,,0,,,,,
211,created_stop_2,23:37:26,23:37:26,,1,,,,,
211,created_stop_3,23:40:08,23:40:08,,2,,,,,
211,created_stop_4,23:41:48,23:41:48,,3,,,,,
211,created_stop_5,23:43:35,23:43:35,,4,,,,,
212,created_stop_1,23:40:00,23:40:00,,0,,,,,
212,created_stop_2,23:42:26,23:42:26,,1,,,,,
212,created_stop_3,23:45:08,23:45:08,,2,,,,,
212,created_stop_4,23:46:48,23:46:48,,3,,,,,
212,created_stop_5,23:48:35,23:48:35,,4,,,,,
213,created_stop_1,23:45:00,23:45:00,,0,,,,,
213,created_stop_2,23:47:26,23:47:26,,1,,,,,
213,created_stop_3,23:50:08,23:50:08,,2,,,,,
213,created_stop_4,23:51:48,23:51:48,,3,,,,,
213,created_stop_5,23:53:35,23:53:35,,4,,,,,
214,created_stop_1,23:50:00,23:50:00,,0,,,,,
214,created_stop_2,23:52:26,23:52:26,,1,,,,,
214,created_stop_3,23:55:08,23:55:08,,2,,,,,
214,created_stop_4,23:56:48,23:56:48,,3,,,,,
214,created_stop_5,23:58:35,23:58:35,,4,,,,,
215,created_stop_1,23:55:00,23:55:00,,0,,,,,
215,created_stop_2,23:57:26,23:57:26,,1,,,,,
215,created_stop_3,24:00:08,24:00:08,,2,,,,,
215,created_stop_4,24:01:48,24:01:48,,3,,,,,
215,created_stop_5,24:03:35,24:03:35,,4,,,,,
216,created_stop_5,06:06:19,06:06:19,,0,,,,,
216,created_stop_4,06:08:06,06:08:06,,1,,,,,
216,created_stop_3,06:09:46,06:09:46,,2,,,,,
216,created_stop_2,06:12:28,06:12:28,,3,,,,,
216,created_stop_1,06:14:55,06:14:55,,4,,,,,
217,created_stop_5,06:11:19,06:11:19,,0,,,,,
217,created_stop_4,06:13:06,06:13:06,,1,,,,,
217,created_stop_3,06:14:46,06:14:46,,2,,,,,
217,created_stop_2,06:17:28,06:17:28,,3,,,,,
217,created_stop_1,06:19:55,06:19:55,,4,,,,,
218,created_stop_5,06:16:19,06:16:19,,0,,,,,
218,created_stop_4,06:18:06,06:18:06,,1,,,,,
218,created_stop_3,06:19:46,06:19:46,,2,,,,,
218,created_stop_2,06:22:28,06:22:28,,3,,,,,
218,created_stop_1,06:24:55,06:24:55,,4,,,,,
219,created_stop_5,06:21:19,06:21:19,,0,,,,,
219,created_stop_4,06:23:06,06:23:06,,1,,,,,
219,created_stop_3,06:24:46,06:24:46,,2,,,,,
219,created_stop_2,06:27:28,06:27:28,,3,,,,,
219,created_stop_1,06:29:55,06:29:55,,4,,,,,
220,created_stop_5,06:26:19,06:26:19,,0,,,,,
220,created_stop_4,06:28:06,06:28:06,,1,,,,,
220,created_stop_3,06:29:46,06:29:46,,2,,,,,
220,created_stop_2,06:32:28,06:32:28,,3,,,,,
220,created_stop_1,06:34:55,06:34:55,,4,,,,,
221,created_stop_5,06:31:19,06:31:19,,0,,,,,
221,created_stop_4,06:33:06,06:33:06,,1,,,,,
221,created_stop_3,06:34:46,06:34:46,,2,,,,,
221,created_stop_2,06:37:28,06:37:28,,3,,,,,
221,created_stop_1,06:39:55,06:39:55,,4,,,,,
222,created_stop_5,06:36:19,06:36:19,,0,,,,,
222,created_stop_4,06:38:06,06:38:06,,1,,,,,
222,created_stop_3,06:39:46,06:39:46,,2,,,,,
222,created_stop_2,06:42:28,06:42:28,,3,,,,,
222,created_stop_1,06:44:55,06:44:55,,4,,,,,
223,created_stop_5,06:41:19,06:41:19,,0,,,,,
223,created_stop_4,06:43:06,06:43:06,,1,,,,,
223,created_stop_3,06:44:46,06:44:46,,2,,,,,
223,created_stop_2,06:47:28,06:47:28,,3,,,,,
223,created_stop_1,06:49:55,06:49:55,,4,,,,,
224,created_stop_5,06:46:19,06:46:19,,0,,,,,
224,created_stop_4,06:48:06,06:48:06,,1,,,,,
224,created_stop_3,06:49:46,06:49:46,,2,,,,,
224,created_stop_2,06:52:28,06:52:28,,3,,,,,
224,created_stop_1,06:54:55,06:54:55,,4,,,,,
225,created_stop_5,06:51:19,06:51:19,,0,,,,,
225,created_stop_4,06:53:06,06:53:06,,1,,,,,
225,created_stop_3,06:54:46,06:54:46,,2,,,,,
225,created_stop_2,06:57:28,06:57:28,,3,,,,,
225,created_stop_1,06:59:55,06:59:55,,4,,,,,
226,created_stop_5,06:56:19,06:56:19,,0,,,,,
226,created_stop_4,06:58:06,06:58:06,,1,,,,,
226,created_stop_3,06:59:46,06:59:46,,2,,,,,
226,created_stop_2,07:02:28,07:02:28,,3,,,,,
226,created_stop_1,07:04:55,07:04:55,,4,,,,,
227,created_stop_5,07:01:19,07:01:19,,0,,,,,
227,created_stop_4,07:03:06,07:03:06,,1,,,,,
227,created_stop_3,07:04:46,07:04:46,,2,,,,,
227,created_stop_2,07:07:28,07:07:28,,3,,,,,
227,created_stop_1,07:09:55,07:09:55,,4,,,,,
228,created_stop_5,07:06:19,07:06:19,,0,,,,,
228,created_stop_4,07:08:06,07:08:06,,1,,,,,
228,created_stop_3,07:09:46,07:09:46,,2,,,,,
228,created_stop_2,07:12:28,07:12:28,,3,,,,,
228,created_stop_1,07:14:55,07:14:55,,4,,,,,
229,created_stop_5,07:11:19,07:11:19,,0,,,,,
229,created_stop_4,07:13:06,07:13:06,,1,,,,,
229,created_stop_3,07:14:46,07:14:46,,2,,,,,
229,created_stop_2,07:17:28,07:17:28,,3,,,,,
229,created_stop_1,07:19:55,07:19:55,,4,,,,,
230,created_stop_5,07:16:19,07:16:19,,0,,,,,
230,created_stop_4,07:18:06,07:18:06,,1,,,,,
230,created_stop_3,07:19:46,07:19:46,,2,,,,,
230,created_stop_2,07:22:28,07:22:28,,3,,,,,
230,created_stop_1,07:24:55,07:24:55,,4,,,,,
231,created_stop_5,07:21:19,07:21:19,,0,,,,,
231,created_stop_4,07:23:06,07:23:06,,1,,,,,
231,created_stop_3,07:24:46,07:24:46,,2,,,,,
231,created_stop_2,07:27:28,07:27:28,,3,,,,,
231,created_stop_1,07:29:55,07:29:55,,4,,,,,
232,created_stop_5,07:26:19,07:26:19,,0,,,,,
232,created_stop_4,07:28:06,07:28:06,,1,,,,,
232,created_stop_3,07:29:46,07:29:46,,2,,,,,
232,created_stop_2,07:32:28,07:32:28,,3,,,,,
232,created_stop_1,07:34:55,07:34:55,,4,,,,,
233,created_stop_5,07:31:19,07:31:19,,0,,,,,
233,created_stop_4,07:33:06,07:33:06,,1,,,,,
233,created_stop_3,07:34:46,07:34:46,,2,,,,,
233,created_stop_2,07:37:28,07:37:28,,3,,,,,
233,created_stop_1,07:39:55,07:39:55,,4,,,,,
234,created_stop_5,07:36:19,07:36:19,,0,,,,,
234,created_stop_4,07:38:06,07:38:06,,1,,,,,
234,created_stop_3,07:39:46,07:39:46,,2,,,,,
234,created_stop_2,07:42:28,07:42:28,,3,,,,,
234,created_stop_1,07:44:55,07:44:55,,4,,,,,
235,created_stop_5,07:41:19,07:41:19,,0,,,,,
235,created_stop_4,07:43:06,07:43:06,,1,,,,,
235,created_stop_3,07:44:46,07:44:46,,2,,,,,
235,created_stop_2,07:47:28,07:47:28,,3,,,,,
235,created_stop_1,07:49:55,07:49:55,,4,,,,,
236,created_stop_5,07:46:19,07:46:19,,0,,,,,
236,created_stop_4,07:48:06,07:48:06,,1,,,,,
236,created_stop_3,07:49:46,07:49:46,,2,,,,,
236,created_stop_2,07:52:28,07:52:28,,3,,,,,
236,created_stop_1,07:54:55,07:54:55,,4,,,,,
237,created_stop_5,07:51:19,07:51:19,,0,,,,,
237,created_stop_4,07:53:06,07:53:06,,1,,,,,
237,created_stop_3,07:54:46,07:54:46,,2,,,,,
237,created_stop_2,07:57:28,07:57:28,,3,,,,,
237,created_stop_1,07:59:55,07:59:55,,4,,,,,
238,created_stop_5,07:56:19,07:56:19,,0,,,,,
238,created_stop_4,07:58:06,07:58:06,,1,,,,,
238,created_stop_3,07:59:46,07:59:46,,2,,,,,
238,created_stop_2,08:02:28,08:02:28,,3,,,,,
238,created_stop_1,08:04:55,08:04:55,,4,,,,,
239,created_stop_5,08:01:19,08:01:19,,0,,,,,
239,created_stop_4,08:03:06,08:03:06,,1,,,,,
239,created_stop_3,08:04:46,08:04:46,,2,,,,,
239,created_stop_2,08:07:28,08:07:28,,3,,,,,
239,created_stop_1,08:09:55,08:09:55,,4,,,,,
240,created_stop_5,08:06:19,08:06:19,,0,,,,,
240,created_stop_4,08:08:06,08:08:06,,1,,,,,
240,created_stop_3,08:09:46,08:09:46,,2,,,,,
240,created_stop_2,08:12:28,08:12:28,,3,,,,,
240,created_stop_1,08:14:55,08:14:55,,4,,,,,
241,created_stop_5,08:11:19,08:11:19,,0,,,,,
241,created_stop_4,08:13:06,08:13:06,,1,,,,,
241,created_stop_3,08:14:46,08:14:46,,2,,,,,
241,created_stop_2,08:17:28,08:17:28,,3,,,,,
241,created_stop_1,08:19:55,08:19:55,,4,,,,,
242,created_stop_5,08:16:19,08:16:19,,0,,,,,
242,created_stop_4,08:18:06,08:18:06,,1,,,,,
242,created_stop_3,08:19:46,08:19:46,,2,,,,,
242,created_stop_2,08:22:28,08:22:28,,3,,,,,
242,created_stop_1,08:24:55,08:24:55,,4,,,,,
243,created_stop_5,08:21:19,08:21:19,,0,,,,,
243,created_stop_4,08:23:06,08:23:06,,1,,,,,
243,created_stop_3,08:24:46,08:24:46,,2,,,,,
243,created_stop_2,08:27:28,08:27:28,,3,,,,,
243,created_stop_1,08:29:55,08:29:55,,4,,,,,
244,created_stop_5,08:26:19,08:26:19,,0,,,,,
244,created_stop_4,08:28:06,08:28:06,,1,,,,,
244,created_stop_3,08:29:46,08:29:46,,2,,,,,
244,created_stop_2,08:32:28,08:32:28,,3,,,,,
244,created_stop_1,08:34:55,08:34:55,,4,,,,,
245,created_stop_5,08:31:19,08:31:19,,0,,,,,
245,created_stop_4,08:33:06,08:33:06,,1,,,,,
245,created_stop_3,08:34:46,08:34:46,,2,,,,,
245,created_stop_2,08:37:28,08:37:28,,3,,,,,
245,created_stop_1,08:39:55,08:39:55,,4,,,,,
246,created_stop_5,08:36:19,08:36:19,,0,,,,,
246,created_stop_4,08:38:06,08:38:06,,1,,,,,
246,created_stop_3,08:39:46,08:39:46,,2,,,,,
246,created_stop_2,08:42:28,08:42:28,,3,,,,,
246,created_stop_1,08:44:55,08:44:55,,4,,,,,
247,created_stop_5,08:41:19,08:41:19,,0,,,,,
247,created_stop_4,08:43:06,08:43:06,,1,,,,,
247,created_stop_3,08:44:46,08:44:46,,2,,,,,
247,created_stop_2,08:47:28,08:47:28,,3,,,,,
247,created_stop_1,08:49:55,08:49:55,,4,,,,,
248,created_stop_5,08:46:19,08:46:19,,0,,,,,
248,created_stop_4,08:48:06,08:48:06,,1,,,,,
248,created_stop_3,08:49:46,08:49:46,,2,,,,,
248,created_stop_2,08:52:28,08:52:28,,3,,,,,
248,created_stop_1,08:54:55,08:54:55,,4,,,,,
249,created_stop_5,08:51:19,08:51:19,,0,,,,,
249,created_stop_4,08:53:06,08:53:06,,1,,,,,
249,created_stop_3,08:54:46,08:54:46,,2,,,,,
249,created_stop_2,08:57:28,08:57:28,,3,,,,,
249,created_stop_1,08:59:55,08:59:55,,4,,,,,
250,created_stop_5,08:56:19,08:56:19,,0,,,,,
250,created_stop_4,08:58:06,08:58:06,,1,,,,,
250,created_stop_3,08:59:46,08:59:46,,2,,,,,
250,created_stop_2,09:02:28,09:02:28,,3,,,,,
250,created_stop_1,09:04:55,09:04:55,,4,,,,,
251,created_stop_5,09:01:19,09:01:19,,0,,,,,
251,created_stop_4,09:03:06,09:03:06,,1,,,,,
251,created_stop_3,09:04:46,09:04:46,,2,,,,,
251,created_stop_2,09:07:28,09:07:28,,3,,,,,
251,created_stop_1,09:09:55,09:09:55,,4,,,,,
252,created_stop_5,09:06:19,09:06:19,,0,,,,,
252,created_stop_4,09:08:06,09:08:06,,1,,,,,
252,created_stop_3,09:09:46,09:09:46,,2,,,,,
252,created_stop_2,09:12:28,09:12:28,,3,,,,,
252,created_stop_1,09:14:55,09:14:55,,4,,,,,
253,created_stop_5,09:11:19,09:11:19,,0,,,,,
253,created_stop_4,09:13:06,09:13:06,,1,,,,,
253,created_stop_3,09:14:46,09:14:46,,2,,,,,
253,created_stop_2,09:17:28,09:17:28,,3,,,,,
253,created_stop_1,09:19:55,09:19:55,,4,,,,,
254,created_stop_5,09:16:19,09:16:19,,0,,,,,
254,created_stop_4,09:18:06,09:18:06,,1,,,,,
254,created_stop_3,09:19:46,09:19:46,,2,,,,,
254,created_stop_2,09:22:28,09:22:28,,3,,,,,
254,created_stop_1,09:24:55,09:24:55,,4,,,,,
255,created_stop_5,09:21:19,09:21:19,,0,,,,,
255,created_stop_4,09:23:06,09:23:06,,1,,,,,
255,created_stop_3,09:24:46,09:24:46,,2,,,,,
255,created_stop_2,09:27:28,09:27:28,,3,,,,,
255,created_stop_1,09:29:55,09:29:55,,4,,,,,
256,created_stop_5,09:26:19,09:26:19,,0,,,,,
256,created_stop_4,09:28:06,09:28:06,,1,,,,,
256,created_stop_3,09:29:46,09:29:46,,2,,,,,
256,created_stop_2,09:32:28,09:32:28,,3,,,,,
256,created_stop_1,09:34:55,09:34:55,,4,,,,,
257,created_stop_5,09:31:19,09:31:19,,0,,,,,
257,created_stop_4,09:33:06,09:33:06,,1,,,,,
257,created_stop_3,09:34:46,09:34:46,,2,,,,,
257,created_stop_2,09:37:28,09:37:28,,3,,,,,
257,created_stop_1,09:39:55,09:39:55,,4,,,,,
258,created_stop_5,09:36:19,09:36:19,,0,,,,,
258,created_stop_4,09:38:06,09:38:06,,1,,,,,
258,created_stop_3,09:39:46,09:39:46,,2,,,,,
258,created_stop_2,09:42:28,09:42:28,,3,,,,,
258,created_stop_1,09:44:55,09:44:55,,4,,,,,
259,created_stop_5,09:41:19,09:41:19,,0,,,,,
259,created_stop_4,09:43:06,09:43:06,,1,,,,,
259,created_stop_3,09:44:46,09:44:46,,2,,,,,
259,created_stop_2,09:47:28,09:47:28,,3,,,,,
259,created_stop_1,09:49:55,09:49:55,,4,,,,,
260,created_stop_5,09:46:19,09:46:19,,0,,,,,
260,created_stop_4,09:48:06,09:48:06,,1,,,,,
260,created_stop_3,09:49:46,09:49:46,,2,,,,,
260,created_stop_2,09:52:28,09:52:28,,3,,,,,
260,created_stop_1,09:54:55,09:54:55,,4,,,,,
261,created_stop_5,09:51:19,09:51:19,,0,,,,,
261,created_stop_4,09:53:06,09:53:06,,1,,,,,
261,created_stop_3,09:54:46,09:54:46,,2,,,,,
261,created_stop_2,09:57:28,09:57:28,,3,,,,,
261,created_stop_1,09:59:55,09:59:55,,4,,,,,
262,created_stop_5,09:56:19,09:56:19,,0,,,,,
262,created_stop_4,09:58:06,09:58:06,,1,,,,,
262,created_stop_3,09:59:46,09:59:46,,2,,,,,
262,created_stop_2,10:02:28,10:02:28,,3,,,,,
262,created_stop_1,10:04:55,10:04:55,,4,,,,,
263,created_stop_5,10:01:19,10:01:19,,0,,,,,
263,created_stop_4,10:03:06,10:03:06,,1,,,,,
263,created_stop_3,10:04:46,10:04:46,,2,,,,,
263,created_stop_2,10:07:28,10:07:28,,3,,,,,
263,created_stop_1,10:09:55,10:09:55,,4,,,,,
264,created_stop_5,10:06:19,10:06:19,,0,,,,,
264,created_stop_4,10:08:06,10:08:06,,1,,,,,
264,created_stop_3,10:09:46,10:09:46,,2,,,,,
264,created_stop_2,10:12:28,10:12:28,,3,,,,,
264,created_stop_1,10:14:55,10:14:55,,4,,,,,
265,created_stop_5,10:11:19,10:11:19,,0,,,,,
265,created_stop_4,10:13:06,10:13:06,,1,,,,,
265,created_stop_3,10:14:46,10:14:46,,2,,,,,
265,created_stop_2,10:17:28,10:17:28,,3,,,,,
265,created_stop_1,10:19:55,10:19:55,,4,,,,,
266,created_stop_5,10:16:19,10:16:19,,0,,,,,
266,created_stop_4,10:18:06,10:18:06,,1,,,,,
266,created_stop_3,10:19:46,10:19:46,,2,,,,,
266,created_stop_2,10:22:28,10:22:28,,3,,,,,
266,created_stop_1,10:24:55,10:24:55,,4,,,,,
267,created_stop_5,10:21:19,10:21:19,,0,,,,,
267,created_stop_4,10:23:06,10:23:06,,1,,,,,
267,created_stop_3,10:24:46,10:24:46,,2,,,,,
267,created_stop_2,10:27:28,10:27:28,,3,,,,,
267,created_stop_1,10:29:55,10:29:55,,4,,,,,
268,created_stop_5,10:26:19,10:26:19,,0,,,,,
268,created_stop_4,10:28:06,10:28:06,,1,,,,,
268,created_stop_3,10:29:46,10:29:46,,2,,,,,
268,created_stop_2,10:32:28,10:32:28,,3,,,,,
268,created_stop_1,10:34:55,10:34:55,,4,,,,,
269,created_stop_5,10:31:19,10:31:19,,0,,,,,
269,created_stop_4,10:33:06,10:33:06,,1,,,,,
269,created_stop_3,10:34:46,10:34:46,,2,,,,,
269,created_stop_2,10:37:28,10:37:28,,3,,,,,
269,created_stop_1,10:39:55,10:39:55,,4,,,,,
270,created_stop_5,10:36:19,10:36:19,,0,,,,,
270,created_stop_4,10:38:06,10:38:06,,1,,,,,
270,created_stop_3,10:39:46,10:39:46,,2,,,,,
270,created_stop_2,10:42:28,10:42:28,,3,,,,,
270,created_stop_1,10:44:55,10:44:55,,4,,,,,
271,created_stop_5,10:41:19,10:41:19,,0,,,,,
271,created_stop_4,10:43:06,10:43:06,,1,,,,,
271,created_stop_3,10:44:46,10:44:46,,2,,,,,
271,created_stop_2,10:47:28,10:47:28,,3,,,,,
271,created_stop_1,10:49:55,10:49:55,,4,,,,,
272,created_stop_5,10:46:19,10:46:19,,0,,,,,
272,created_stop_4,10:48:06,10:48:06,,1,,,,,
272,created_stop_3,10:49:46,10:49:46,,2,,,,,
272,created_stop_2,10:52:28,10:52:28,,3,,,,,
272,created_stop_1,10:54:55,10:54:55,,4,,,,,
273,created_stop_5,10:51:19,10:51:19,,0,,,,,
273,created_stop_4,10:53:06,10:53:06,,1,,,,,
273,created_stop_3,10:54:46,10:54:46,,2,,,,,
273,created_stop_2,10:57:28,10:57:28,,3,,,,,
273,created_stop_1,10:59:55,10:59:55,,4,,,,,
274,created_stop_5,10:56:19,10:56:19,,0,,,,,
274,created_stop_4,10:58:06,10:58:06,,1,,,,,
274,created_stop_3,10:59:46,10:59:46,,2,,,,,
274,created_stop_2,11:02:28,11:02:28,,3,,,,,
274,created_stop_1,11:04:55,11:04:55,,4,,,,,
275,created_stop_5,11:01:19,11:01:19,,0,,,,,
275,created_stop_4,11:03:06,11:03:06,,1,,,,,
275,created_stop_3,11:04:46,11:04:46,,2,,,,,
275,created_stop_2,11:07:28,11:07:28,,3,,,,,
275,created_stop_1,11:09:55,11:09:55,,4,,,,,
276,created_stop_5,11:06:19,11:06:19,,0,,,,,
276,created_stop_4,11:08:06,11:08:06,,1,,,,,
276,created_stop_3,11:09:46,11:09:46,,2,,,,,
276,created_stop_2,11:12:28,11:12:28,,3,,,,,
276,created_stop_1,11:14:55,11:14:55,,4,,,,,
277,created_stop_5,11:11:19,11:11:19,,0,,,,,
277,created_stop_4,11:13:06,11:13:06,,1,,,,,
277,created_stop_3,11:14:46,11:14:46,,2,,,,,
277,created_stop_2,11:17:28,11:17:28,,3,,,,,
277,created_stop_1,11:19:55,11:19:55,,4,,,,,
278,created_stop_5,11:16:19,11:16:19,,0,,,,,
278,created_stop_4,11:18:06,11:18:06,,1,,,,,
278,created_stop_3,11:19:46,11:19:46,,2,,,,,
278,created_stop_2,11:22:28,11:22:28,,3,,,,,
278,created_stop_1,11:24:55,11:24:55,,4,,,,,
279,created_stop_5,11:21:19,11:21:19,,0,,,,,
279,created_stop_4,11:23:06,11:23:06,,1,,,,,
279,created_stop_3,11:24:46,11:24:46,,2,,,,,
279,created_stop_2,11:27:28,11:27:28,,3,,,,,
279,created_stop_1,11:29:55,11:29:55,,4,,,,,
280,created_stop_5,11:26:19,11:26:19,,0,,,,,
280,created_stop_4,11:28:06,11:28:06,,1,,,,,
280,created_stop_3,11:29:46,11:29:46,,2,,,,,
280,created_stop_2,11:32:28,11:32:28,,3,,,,,
280,created_stop_1,11:34:55,11:34:55,,4,,,,,
281,created_stop_5,11:31:19,11:31:19,,0,,,,,
281,created_stop_4,11:33:06,11:33:06,,1,,,,,
281,created_stop_3,11:34:46,11:34:46,,2,,,,,
281,created_stop_2,11:37:28,11:37:28,,3,,,,,
281,created_stop_1,11:39:55,11:39:55,,4,,,,,
282,created_stop_5,11:36:19,11:36:19,,0,,,,,
282,created_stop_4,11:38:06,11:38:06,,1,,,,,
282,created_stop_3,11:39:46,11:39:46,,2,,,,,
282,created_stop_2,11:42:28,11:42:28,,3,,,,,
282,created_stop_1,11:44:55,11:44:55,,4,,,,,
283,created_stop_5,11:41:19,11:41:19,,0,,,,,
283,created_stop_4,11:43:06,11:43:06,,1,,,,,
283,created_stop_3,11:44:46,11:44:46,,2,,,,,
283,created_stop_2,11:47:28,11:47:28,,3,,,,,
283,created_stop_1,11:49:55,11:49:55,,4,,,,,
284,created_stop_5,11:46:19,11:46:19,,0,,,,,
284,created_stop_4,11:48:06,11:48:06,,1,,,,,
284,created_stop_3,11:49:46,11:49:46,,2,,,,,
284,created_stop_2,11:52:28,11:52:28,,3,,,,,
284,created_stop_1,11:54:55,11:54:55,,4,,,,,
285,created_stop_5,11:51:19,11:51:19,,0,,,,,
285,created_stop_4,11:53:06,11:53:06,,1,,,,,
285,created_stop_3,11:54:46,11:54:46,,2,,,,,
